frame,render_index,decode_ms,render_ms,total_ms
624,1,0,2.93911,2.93911
624,2,0,3.01578,3.01578
624,3,0,1.84339,1.84339
625,0,0.435781,5.83313,6.26891
625,1,0,2.94578,2.94578
625,2,0,3.13313,3.13313
625,3,0,2.07604,2.07604
626,0,0.462448,5.90292,6.36536
626,1,0,4.06547,4.06547
626,2,0,1.81224,1.81224
626,3,0,1.80286,1.80286
627,0,0.408282,5.66427,6.07255
627,1,0,4.18135,4.18135
627,2,0,1.86224,1.86224
627,3,0,1.82568,1.82568
628,0,0.408541,5.61979,6.02833
628,1,0,4.31026,4.31026
628,2,0,1.9824,1.9824
628,3,0,1.84859,1.84859
629,0,0.515885,5.70052,6.21641
629,1,0,3.82927,3.82927
629,2,0,1.80875,1.80875
629,3,0,1.80005,1.80005
630,0,0.395417,5.69807,6.09349
630,1,0,4.14365,4.14365
630,2,0,1.81323,1.81323
630,3,0,1.78833,1.78833
631,0,0.407083,5.68766,6.09474
631,1,0,4.38172,4.38172
631,2,0,1.87156,1.87156
631,3,0,1.8401,1.8401
632,0,0.543334,5.52422,6.06755
632,1,0,4.08839,4.08839
632,2,0,1.82026,1.82026
632,3,0,1.79021,1.79021
633,0,0.674271,5.62172,6.29599
633,1,0,3.93781,3.93781
633,2,0,1.84646,1.84646
633,3,0,1.79078,1.79078
634,0,0.399219,5.71792,6.11714
634,1,0,4.39281,4.39281
634,2,0,1.86474,1.86474
634,3,0,1.80198,1.80198
635,0,0.395781,6.99234,7.38812
635,1,0,2.96245,2.96245
635,2,0,1.80078,1.80078
635,3,0,4.77562,4.77562
636,0,0.404375,4.33167,4.73604
636,1,0,2.96437,2.96437
636,2,0,1.82536,1.82536
636,3,0,4.76964,4.76964
637,0,0.564375,5.99083,6.55521
637,1,0,1.90109,1.90109
637,2,0,1.79557,1.79557
637,3,0,4.60922,4.60922
638,0,0.362031,5.57568,5.93771
638,1,0,1.82073,1.82073
638,2,0,4.89719,4.89719
638,3,0,1.81203,1.81203
639,0,0.350365,5.47391,5.82427
639,1,0,1.84146,1.84146
639,2,0,4.98823,4.98823
639,3,0,1.87417,1.87417
640,0,0.362448,5.58521,5.94766
640,1,0,1.7901,1.7901
640,2,0,4.61719,4.61719
640,3,0,2.14807,2.14807
641,0,0.396406,5.2576,5.65401
641,1,0,1.94359,1.94359
641,2,0,4.5912,4.5912
641,3,0,2.95562,2.95562
642,0,0.365989,4.45943,4.82542
642,1,0,1.90688,1.90688
642,2,0,4.88125,4.88125
642,3,0,4.18005,4.18005
643,0,0.365313,3.25302,3.61833
643,1,0,4.61224,4.61224
643,2,0,1.76578,1.76578
643,3,0,4.07937,4.07937
644,0,0.886145,3.28703,4.17318
644,1,0,4.55464,4.55464
644,2,0,2.93505,2.93505
644,3,0,3.05927,3.05927
645,0,0.560677,3.32583,3.88651
645,1,0,4.72203,4.72203
645,2,0,4.10594,4.10594
645,3,0,1.85146,1.85146
646,0,0.38125,3.06896,3.45021
646,1,0,4.69693,4.69693
646,2,0,4.15365,4.15365
646,3,0,1.88151,1.88151
647,0,0.419427,3.16724,3.58667
647,1,0,4.75677,4.75677
647,2,0,4.13724,4.13724
647,3,0,2.39969,2.39969
648,0,0.511354,5.73141,6.24276
648,1,0,2.91786,2.91786
648,2,0,2.92729,2.92729
648,3,0,1.80479,1.80479
649,0,0.398698,5.78807,6.18677
649,1,0,3.03177,3.03177
649,2,0,3.00401,3.00401
649,3,0,1.88422,1.88422
650,0,0.406979,5.71193,6.11891
650,1,0,2.97177,2.97177
650,2,0,3.28099,3.28099
650,3,0,1.86854,1.86854
651,0,0.428646,5.73495,6.16359
651,1,0,4.05661,4.05661
651,2,0,1.82281,1.82281
651,3,0,1.78042,1.78042
652,0,0.445625,5.91083,6.35646
652,1,0,4.17589,4.17589
652,2,0,1.82625,1.82625
652,3,0,1.80672,1.80672
653,0,0.39599,5.66328,6.05927
653,1,0,4.3426,4.3426
653,2,0,1.86385,1.86385
653,3,0,1.85786,1.85786
654,0,0.46776,5.63036,6.09812
654,1,0,4.06099,4.06099
654,2,0,1.82068,1.82068
654,3,0,1.78526,1.78526
655,0,0.408802,5.72927,6.13807
655,1,0,4.13661,4.13661
655,2,0,1.83912,1.83912
655,3,0,1.79411,1.79411
656,0,0.425,6.66781,7.09281
656,1,0,3.94042,3.94042
656,2,0,1.89339,1.89339
656,3,0,1.81917,1.81917
657,0,0.383021,6.85271,7.23573
657,1,0,2.95349,2.95349
657,2,0,1.83229,1.83229
657,3,0,4.73802,4.73802
658,0,0.386667,4.21661,4.60328
658,1,0,2.92969,2.92969
658,2,0,1.81828,1.81828
658,3,0,3.93214,3.93214
659,0,0.394219,4.80828,5.2025
659,1,0,3.03865,3.03865
659,2,0,1.85104,1.85104
659,3,0,4.69354,4.69354
660,0,0.410938,5.56932,5.98026
660,1,0,1.80787,1.80787
660,2,0,1.79089,1.79089
660,3,0,4.80266,4.80266
661,0,0.419167,5.51484,5.93401
661,1,0,1.83604,1.83604
661,2,0,1.81672,1.81672
661,3,0,4.94896,4.94896
662,0,0.389427,5.62958,6.01901
662,1,0,1.80995,1.80995
662,2,0,1.79349,1.79349
662,3,0,4.60547,4.60547
663,0,0.350937,5.49943,5.85036
663,1,0,1.94333,1.94333
663,2,0,4.71974,4.71974
663,3,0,1.80708,1.80708
664,0,0.353906,5.81495,6.16885
664,1,0,1.89766,1.89766
664,2,0,4.81958,4.81958
664,3,0,1.82594,1.82594
665,0,0.489688,5.08505,5.57474
665,1,0,1.79964,1.79964
665,2,0,4.62016,4.62016
665,3,0,1.76521,1.76521
666,0,0.381875,5.16828,5.55016
666,1,0,1.92068,1.92068
666,2,0,4.60156,4.60156
666,3,0,1.76833,1.76833
667,0,0.385886,5.49651,5.8824
667,1,0,1.90557,1.90557
667,2,0,4.77833,4.77833
667,3,0,3.00307,3.00307
668,0,0.7725,3.85464,4.62713
668,1,0,4.71193,4.71193
668,2,0,1.76979,1.76979
668,3,0,2.95771,2.95771
669,0,0.713542,3.71651,4.43005
669,1,0,4.75042,4.75042
669,2,0,1.80193,1.80193
669,3,0,2.90255,2.90255
670,0,0.404167,4.48521,4.88938
670,1,0,1.9213,1.9213
670,2,0,4.6776,4.6776
670,3,0,4.08411,4.08411
671,0,0.365885,3.49344,3.85932
671,1,0,4.58526,4.58526
671,2,0,1.75901,1.75901
671,3,0,4.11859,4.11859
672,0,0.618855,3.12328,3.74214
672,1,0,4.60734,4.60734
672,2,0,2.97292,2.97292
672,3,0,3.13573,3.13573
673,0,0.584375,3.27906,3.86344
673,1,0,4.67542,4.67542
673,2,0,2.94745,2.94745
673,3,0,2.6725,2.6725
674,0,0.414323,3.30229,3.71662
674,1,0,4.63057,4.63057
674,2,0,3.96693,3.96693
674,3,0,1.89708,1.89708
675,0,0.453854,3.41266,3.86651
675,1,0,4.81682,4.81682
675,2,0,4.405,4.405
675,3,0,1.85146,1.85146
676,0,0.517032,5.74364,6.26068
676,1,0,2.92771,2.92771
676,2,0,2.91365,2.91365
676,3,0,1.79313,1.79313
677,0,0.396354,5.79083,6.18719
677,1,0,2.99865,2.99865
677,2,0,2.97708,2.97708
677,3,0,1.81078,1.81078
678,0,0.42698,6.58437,7.01136
678,1,0,4.44078,4.44078
678,2,0,1.8874,1.8874
678,3,0,1.85589,1.85589
679,0,0.395885,5.66651,6.0624
679,1,0,3.07885,3.07885
679,2,0,2.74677,2.74677
679,3,0,1.83312,1.83312
680,0,0.437187,5.62344,6.06062
680,1,0,4.11057,4.11057
680,2,0,1.81427,1.81427
680,3,0,1.79427,1.79427
681,0,0.380729,5.81099,6.19172
681,1,0,4.35865,4.35865
681,2,0,1.90531,1.90531
681,3,0,1.78818,1.78818
682,0,0.407291,5.89448,6.30177
682,1,0,3.94813,3.94813
682,2,0,1.80787,1.80787
682,3,0,4.81818,4.81818
683,0,0.47875,4.53766,5.01641
683,1,0,2.97589,2.97589
683,2,0,1.89057,1.89057
683,3,0,3.99912,3.99912
684,0,0.496302,4.64787,5.14417
684,1,0,2.9237,2.9237
684,2,0,1.80214,1.80214
684,3,0,4.70656,4.70656
685,0,0.355104,5.61479,5.9699
685,1,0,1.8074,1.8074
685,2,0,1.81083,1.81083
685,3,0,4.69578,4.69578
686,0,0.39849,4.6438,5.04229
686,1,0,2.73901,2.73901
686,2,0,1.88995,1.88995
686,3,0,4.82516,4.82516
687,0,0.384948,5.4601,5.84505
687,1,0,1.82167,1.82167
687,2,0,1.77432,1.77432
687,3,0,4.60885,4.60885
688,0,0.37,5.54151,5.91151
688,1,0,1.89391,1.89391
688,2,0,1.85875,1.85875
688,3,0,4.60766,4.60766
689,0,0.3675,5.55604,5.92354
689,1,0,1.92938,1.92938
689,2,0,5.1438,5.1438
689,3,0,1.85703,1.85703
690,0,0.462709,5.46505,5.92776
690,1,0,1.84037,1.84037
690,2,0,4.57245,4.57245
690,3,0,2.94943,2.94943
691,0,0.353541,4.39557,4.74911
691,1,0,1.82516,1.82516
691,2,0,4.61224,4.61224
691,3,0,2.94729,2.94729
692,0,0.384114,4.45161,4.83573
692,1,0,2.05859,2.05859
692,2,0,4.67323,4.67323
692,3,0,4.07318,4.07318
693,0,0.373229,3.42651,3.79974
693,1,0,4.59406,4.59406
693,2,0,1.78323,1.78323
693,3,0,4.14641,4.14641
694,0,0.539062,3.30573,3.84479
694,1,0,4.5988,4.5988
694,2,0,1.77484,1.77484
694,3,0,3.99318,3.99318
695,0,0.431302,3.39344,3.82474
695,1,0,4.67896,4.67896
695,2,0,2.93073,2.93073
695,3,0,2.94687,2.94687
696,0,0.461666,3.19818,3.65984
696,1,0,4.62458,4.62458
696,2,0,3.05224,3.05224
696,3,0,2.71385,2.71385
697,0,0.476719,3.14276,3.61948
697,1,0,4.61693,4.61693
697,2,0,3.00047,3.00047
697,3,0,2.95094,2.95094
698,0,0.459271,3.25453,3.7138
698,1,0,4.6388,4.6388
698,2,0,4.08188,4.08188
698,3,0,1.8512,1.8512
699,0,0.464479,7.00615,7.47063
699,1,0,3.93599,3.93599
699,2,0,1.94833,1.94833
699,3,0,1.85,1.85
700,0,0.400781,5.71484,6.11562
700,1,0,3.13417,3.13417
700,2,0,2.96443,2.96443
700,3,0,1.87391,1.87391
701,0,0.507292,5.89927,6.40656
701,1,0,4.11516,4.11516
701,2,0,1.84047,1.84047
701,3,0,1.81818,1.81818
702,0,0.417969,5.70661,6.12458
702,1,0,4.1501,4.1501
702,2,0,1.84672,1.84672
702,3,0,1.79865,1.79865
703,0,0.435209,5.72281,6.15802
703,1,0,4.4687,4.4687
703,2,0,1.91021,1.91021
703,3,0,4.79552,4.79552
704,0,0.421302,4.39667,4.81797
704,1,0,2.95708,2.95708
704,2,0,1.83937,1.83937
704,3,0,4.71885,4.71885
705,0,0.402292,5.96005,6.36234
705,1,0,1.96141,1.96141
705,2,0,1.83125,1.83125
705,3,0,4.83344,4.83344
706,0,0.57625,5.80432,6.38057
706,1,0,1.90344,1.90344
706,2,0,1.85521,1.85521
706,3,0,4.68901,4.68901
707,0,0.445677,5.65948,6.10516
707,1,0,1.90651,1.90651
707,2,0,4.73792,4.73792
707,3,0,1.81745,1.81745
708,0,0.39875,5.18865,5.5874
708,1,0,1.90031,1.90031
708,2,0,4.89271,4.89271
708,3,0,3.03818,3.03818
709,0,0.434219,4.34865,4.78287
709,1,0,4.72818,4.72818
709,2,0,1.83818,1.83818
709,3,0,2.9499,2.9499
710,0,0.3975,3.71016,4.10766
710,1,0,4.78833,4.78833
710,2,0,1.81104,1.81104
710,3,0,2.97073,2.97073
711,0,0.384271,4.12083,4.50511
711,1,0,2.05531,2.05531
711,2,0,4.85641,4.85641
711,3,0,4.03969,4.03969
712,0,0.456823,3.07781,3.53464
712,1,0,1.83656,1.83656
712,2,0,4.74396,4.74396
712,3,0,4.11474,4.11474
713,0,0.788178,3.24838,4.03656
713,1,0,4.55177,4.55177
713,2,0,2.92526,2.92526
713,3,0,2.96469,2.96469
714,0,0.392916,3.35865,3.75156
714,1,0,4.74651,4.74651
714,2,0,2.95453,2.95453
714,3,0,2.8251,2.8251
715,0,0.464427,3.16427,3.6287
715,1,0,4.6151,4.6151
715,2,0,2.96349,2.96349
715,3,0,2.79427,2.79427
716,0,0.471979,3.34698,3.81896
716,1,0,4.70563,4.70563
716,2,0,4.15974,4.15974
716,3,0,1.98552,1.98552
717,0,0.534167,5.99729,6.53146
717,1,0,1.76948,1.76948
717,2,0,2.94073,2.94073
717,3,0,2.72984,2.72984
718,0,0.408438,5.70714,6.11557
718,1,0,1.77776,1.77776
718,2,0,4.2212,4.2212
718,3,0,2.12365,2.12365
719,0,0.407604,5.6412,6.0488
719,1,0,1.76937,1.76937
719,2,0,4.31937,4.31937
719,3,0,1.95828,1.95828
720,0,0.462552,6.06193,6.52448
720,1,0,2.91958,2.91958
720,2,0,2.94427,2.94427
720,3,0,1.86896,1.86896
721,0,0.411406,5.8037,6.2151
721,1,0,3.02229,3.02229
721,2,0,2.79375,2.79375
721,3,0,1.88875,1.88875
722,0,0.407813,5.5813,5.98911
722,1,0,2.98719,2.98719
722,2,0,3.22724,3.22724
722,3,0,1.94724,1.94724
723,0,0.47776,5.53365,6.01141
723,1,0,2.99255,2.99255
723,2,0,2.66677,2.66677
723,3,0,1.78438,1.78438
724,0,0.438489,6.16365,6.60213
724,1,0,3.85875,3.85875
724,2,0,1.82927,1.82927
724,3,0,1.79,1.79
725,0,0.413958,5.67464,6.08859
725,1,0,3.27589,3.27589
725,2,0,2.75057,2.75057
725,3,0,1.84151,1.84151
726,0,0.439219,5.81312,6.25234
726,1,0,2.95297,2.95297
726,2,0,2.68063,2.68063
726,3,0,1.90057,1.90057
727,0,0.687396,5.47906,6.16646
727,1,0,2.9737,2.9737
727,2,0,2.98609,2.98609
727,3,0,1.79323,1.79323
728,0,0.405364,6.52885,6.93422
728,1,0,4.51333,4.51333
728,2,0,1.85589,1.85589
728,3,0,1.79729,1.79729
729,0,0.424271,5.56443,5.9887
729,1,0,3.97771,3.97771
729,2,0,1.80713,1.80713
729,3,0,1.78984,1.78984
730,0,0.510469,5.54245,6.05292
730,1,0,4.09458,4.09458
730,2,0,1.82136,1.82136
730,3,0,1.80214,1.80214
731,0,0.52375,5.935,6.45875
731,1,0,3.99672,3.99672
731,2,0,1.80766,1.80766
731,3,0,1.78083,1.78083
732,0,0.400833,5.64833,6.04917
732,1,0,4.22604,4.22604
732,2,0,1.79703,1.79703
732,3,0,1.86219,1.86219
733,0,0.431042,5.61688,6.04792
733,1,0,4.07729,4.07729
733,2,0,1.78781,1.78781
733,3,0,1.89521,1.89521
734,0,0.479479,5.99599,6.47547
734,1,0,4.01208,4.01208
734,2,0,1.79672,1.79672
734,3,0,1.79266,1.79266
735,0,0.402708,5.88474,6.28745
735,1,0,3.88537,3.88537
735,2,0,1.96401,1.96401
735,3,0,1.85964,1.85964
736,0,0.456354,5.61838,6.07474
736,1,0,4.07021,4.07021
736,2,0,1.87359,1.87359
736,3,0,1.93958,1.93958
737,0,0.54948,5.67906,6.22854
737,1,0,3.93823,3.93823
737,2,0,1.79651,1.79651
737,3,0,1.77839,1.77839
738,0,0.397292,5.58849,5.98578
738,1,0,2.94672,2.94672
738,2,0,2.81016,2.81016
738,3,0,1.83005,1.83005
739,0,0.421771,6.105,6.52677
739,1,0,4.09849,4.09849
739,2,0,2.01568,2.01568
739,3,0,1.96844,1.96844
740,0,0.443489,7.08318,7.52667
740,1,0,2.95031,2.95031
740,2,0,1.87073,1.87073
740,3,0,4.71297,4.71297
741,0,0.391719,5.63276,6.02448
741,1,0,1.86635,1.86635
741,2,0,1.81667,1.81667
741,3,0,4.62344,4.62344
742,0,0.365104,5.44901,5.81412
742,1,0,2.14922,2.14922
742,2,0,1.83286,1.83286
742,3,0,4.66859,4.66859
743,0,0.37099,5.48599,5.85698
743,1,0,1.8174,1.8174
743,2,0,1.77453,1.77453
743,3,0,4.63615,4.63615
744,0,0.371979,5.63037,6.00234
744,1,0,1.84563,1.84563
744,2,0,4.695,4.695
744,3,0,1.77802,1.77802
745,0,1.53594,5.01411,6.55005
745,1,0,1.87187,1.87187
745,2,0,4.6399,4.6399
745,3,0,1.77948,1.77948
746,0,0.390261,5.24938,5.63964
746,1,0,1.79266,1.79266
746,2,0,4.69849,4.69849
746,3,0,1.86693,1.86693
747,0,0.412187,4.97417,5.38635
747,1,0,1.80589,1.80589
747,2,0,4.64687,4.64687
747,3,0,1.81187,1.81187
748,0,0.50099,5.47516,5.97615
748,1,0,1.85203,1.85203
748,2,0,4.60339,4.60339
748,3,0,2.91104,2.91104
749,0,0.355261,4.44323,4.79849
749,1,0,4.74255,4.74255
749,2,0,1.84484,1.84484
749,3,0,2.92906,2.92906
750,0,0.396302,4.2126,4.60891
750,1,0,4.71281,4.71281
750,2,0,1.91511,1.91511
750,3,0,4.4151,4.4151
751,0,0.427031,3.05516,3.48219
751,1,0,4.60286,4.60286
751,2,0,1.76542,1.76542
751,3,0,4.05542,4.05542
752,0,0.365157,3.24281,3.60797
752,1,0,4.70146,4.70146
752,2,0,1.81755,1.81755
752,3,0,4.06542,4.06542
753,0,0.48651,3.28599,3.7725
753,1,0,4.93151,4.93151
753,2,0,3.38026,3.38026
753,3,0,2.66891,2.66891
754,0,0.43625,3.44937,3.88563
754,1,0,4.69963,4.69963
754,2,0,4.07042,4.07042
754,3,0,1.80766,1.80766
755,0,0.379479,3.25828,3.63776
755,1,0,4.79297,4.79297
755,2,0,4.09016,4.09016
755,3,0,1.80573,1.80573
756,0,1.46474,5.17354,6.63828
756,1,0,3.03563,3.03563
756,2,0,2.97661,2.97661
756,3,0,1.8201,1.8201
757,0,0.40651,5.53734,5.94385
757,1,0,2.94521,2.94521
757,2,0,2.95922,2.95922
757,3,0,1.92714,1.92714
758,0,0.510625,5.74812,6.25875
758,1,0,2.91943,2.91943
758,2,0,3.06224,3.06224
758,3,0,2.60172,2.60172
759,0,0.50375,5.87234,6.37609
759,1,0,4.09578,4.09578
759,2,0,1.83187,1.83187
759,3,0,1.82859,1.82859
760,0,0.412344,5.53104,5.94339
760,1,0,4.15172,4.15172
760,2,0,1.87411,1.87411
760,3,0,1.89432,1.89432
761,0,0.411771,5.45094,5.86271
761,1,0,4.16443,4.16443
761,2,0,1.87891,1.87891
761,3,0,2.0713,2.0713
762,0,0.456198,5.63224,6.08844
762,1,0,4.08349,4.08349
762,2,0,1.82787,1.82787
762,3,0,1.78229,1.78229
763,0,0.423542,5.74755,6.17109
763,1,0,4.16771,4.16771
763,2,0,1.96505,1.96505
763,3,0,1.81104,1.81104
764,0,0.397604,5.56562,5.96323
764,1,0,4.20406,4.20406
764,2,0,2.09516,2.09516
764,3,0,1.87469,1.87469
765,0,0.499844,7.00328,7.50312
765,1,0,2.96115,2.96115
765,2,0,1.81083,1.81083
765,3,0,4.68906,4.68906
766,0,0.600157,5.3688,5.96896
766,1,0,2.84187,2.84187
766,2,0,1.79635,1.79635
766,3,0,4.62391,4.62391
767,0,0.38625,5.85177,6.23802
767,1,0,1.92672,1.92672
767,2,0,4.76417,4.76417
767,3,0,1.7662,1.7662
768,0,0.360521,5.6412,6.00172
768,1,0,1.80219,1.80219
768,2,0,4.71328,4.71328
768,3,0,1.86156,1.86156
769,0,0.427552,6.01615,6.4437
769,1,0,4.83224,4.83224
769,2,0,1.81745,1.81745
769,3,0,4.12411,4.12411
770,0,0.389322,3.31,3.69932
770,1,0,4.74287,4.74287
770,2,0,1.7588,1.7588
770,3,0,4.05276,4.05276
771,0,0.370156,3.18385,3.55401
771,1,0,4.77984,4.77984
771,2,0,1.84734,1.84734
771,3,0,4.07719,4.07719
772,0,0.386459,3.14286,3.52932
772,1,0,4.66979,4.66979
772,2,0,1.96802,1.96802
772,3,0,3.98198,3.98198
773,0,0.404167,3.25656,3.66073
773,1,0,4.59849,4.59849
773,2,0,1.76578,1.76578
773,3,0,3.89802,3.89802
774,0,0.364375,3.1437,3.50807
774,1,0,4.65693,4.65693
774,2,0,1.79906,1.79906
774,3,0,3.83042,3.83042
775,0,0.368073,3.14125,3.50932
775,1,0,4.91771,4.91771
775,2,0,3.1424,3.1424
775,3,0,3.08375,3.08375
776,0,0.408437,3.09604,3.50448
776,1,0,4.61891,4.61891
776,2,0,2.95161,2.95161
776,3,0,2.68422,2.68422
777,0,0.450729,3.29646,3.74719
777,1,0,4.58802,4.58802
777,2,0,3.83729,3.83729
777,3,0,1.84073,1.84073
778,0,0.385208,3.27339,3.65859
778,1,0,4.82224,4.82224
778,2,0,3.92776,3.92776
778,3,0,1.81776,1.81776
779,0,0.377448,3.17188,3.54932
779,1,0,4.70344,4.70344
779,2,0,4.09927,4.09927
779,3,0,1.83787,1.83787
780,0,0.624688,3.31057,3.93526
780,1,0,5.93854,5.93854
780,2,0,2.9426,2.9426
780,3,0,1.84135,1.84135
781,0,0.734167,5.75344,6.48761
781,1,0,3.10771,3.10771
781,2,0,2.68495,2.68495
781,3,0,1.81172,1.81172
782,0,0.420834,5.75969,6.18052
782,1,0,2.93255,2.93255
782,2,0,2.96927,2.96927
782,3,0,1.93401,1.93401
783,0,0.453854,5.61583,6.06969
783,1,0,2.9349,2.9349
783,2,0,2.98474,2.98474
783,3,0,1.93813,1.93813
784,0,0.746302,6.33542,7.08172
784,1,0,4.13073,4.13073
784,2,0,1.82802,1.82802
784,3,0,1.78588,1.78588
785,0,0.392344,5.61812,6.01047
785,1,0,4.17328,4.17328
785,2,0,1.88229,1.88229
785,3,0,1.83896,1.83896
786,0,0.411354,5.5076,5.91896
786,1,0,4.11719,4.11719
786,2,0,1.93938,1.93938
786,3,0,2.1051,2.1051
787,0,0.440157,5.58661,6.02677
787,1,0,4.07469,4.07469
787,2,0,1.81208,1.81208
787,3,0,1.78271,1.78271
788,0,0.401823,5.94417,6.34599
788,1,0,4.40859,4.40859
788,2,0,1.8975,1.8975
788,3,0,4.69245,4.69245
789,0,0.424063,4.35635,4.78042
789,1,0,3.13656,3.13656
789,2,0,1.83349,1.83349
789,3,0,4.79031,4.79031
790,0,0.39875,5.43088,5.82963
790,1,0,1.80141,1.80141
790,2,0,1.77547,1.77547
790,3,0,4.65047,4.65047
791,0,0.373489,6.38844,6.76193
791,1,0,1.90448,1.90448
791,2,0,4.76292,4.76292
791,3,0,1.81083,1.81083
792,0,0.421041,5.93797,6.35901
792,1,0,1.87177,1.87177
792,2,0,4.6326,4.6326
792,3,0,1.79318,1.79318
793,0,0.373489,5.21021,5.5837
793,1,0,1.79901,1.79901
793,2,0,4.69062,4.69062
793,3,0,1.84182,1.84182
794,0,0.376458,5.35797,5.73443
794,1,0,1.79359,1.79359
794,2,0,4.66219,4.66219
794,3,0,1.87963,1.87963
795,0,0.521458,5.69198,6.21344
795,1,0,1.83229,1.83229
795,2,0,4.61094,4.61094
795,3,0,2.93052,2.93052
796,0,0.408281,3.7601,4.16838
796,1,0,1.79677,1.79677
796,2,0,4.67578,4.67578
796,3,0,2.96062,2.96062
797,0,0.408542,4.05073,4.45927
797,1,0,1.82635,1.82635
797,2,0,4.78979,4.78979
797,3,0,3.15703,3.15703
798,0,0.496407,3.96703,4.46344
798,1,0,1.81,1.81
798,2,0,4.6237,4.6237
798,3,0,2.94698,2.94698
799,0,0.415364,3.97484,4.39021
799,1,0,4.75635,4.75635
799,2,0,1.8549,1.8549
799,3,0,2.9237,2.9237
800,0,0.399583,3.7901,4.18969
800,1,0,4.86755,4.86755
800,2,0,1.97188,1.97188
800,3,0,3.94344,3.94344
801,0,0.364948,3.30068,3.66562
801,1,0,4.71995,4.71995
801,2,0,1.77,1.77
801,3,0,3.78844,3.78844
802,0,0.369427,3.25432,3.62375
802,1,0,4.7275,4.7275
802,2,0,1.79396,1.79396
802,3,0,3.7788,3.7788
803,0,0.362031,3.44453,3.80656
803,1,0,1.92276,1.92276
803,2,0,4.80276,4.80276
803,3,0,3.03208,3.03208
804,0,0.414167,4.03443,4.44859
804,1,0,4.61073,4.61073
804,2,0,1.75969,1.75969
804,3,0,4.07047,4.07047
805,0,0.584427,3.33255,3.91698
805,1,0,4.59167,4.59167
805,2,0,1.78906,1.78906
805,3,0,3.86583,3.86583
806,0,0.61974,3.28792,3.90766
806,1,0,4.71229,4.71229
806,2,0,3.23656,3.23656
806,3,0,2.51031,2.51031
807,0,0.484895,3.28443,3.76932
807,1,0,4.61667,4.61667
807,2,0,3.85266,3.85266
807,3,0,1.9076,1.9076
808,0,0.49927,3.19042,3.68969
808,1,0,4.60552,4.60552
808,2,0,3.84411,3.84411
808,3,0,2.00469,2.00469
809,0,0.603229,3.24807,3.8513
809,1,0,4.87823,4.87823
809,2,0,3.84141,3.84141
809,3,0,2.04948,2.04948
810,0,0.440052,5.76161,6.20167
810,1,0,1.77354,1.77354
810,2,0,3.94365,3.94365
810,3,0,1.85406,1.85406
811,0,0.418541,6.26198,6.68052
811,1,0,1.78979,1.78979
811,2,0,4.08953,4.08953
811,3,0,1.98807,1.98807
812,0,0.433698,5.96234,6.39604
812,1,0,2.94109,2.94109
812,2,0,2.76302,2.76302
812,3,0,1.79453,1.79453
813,0,0.389063,5.66849,6.05755
813,1,0,1.85099,1.85099
813,2,0,3.92927,3.92927
813,3,0,1.9538,1.9538
814,0,0.458594,6.19193,6.65052
814,1,0,4.09698,4.09698
814,2,0,1.91833,1.91833
814,3,0,1.84177,1.84177
815,0,0.54224,5.49833,6.04057
815,1,0,2.94213,2.94213
815,2,0,2.74406,2.74406
815,3,0,1.81839,1.81839
816,0,0.403073,6.17901,6.58208
816,1,0,3.88193,3.88193
816,2,0,1.82141,1.82141
816,3,0,1.77984,1.77984
817,0,0.415208,6.01203,6.42724
817,1,0,4.13948,4.13948
817,2,0,1.85719,1.85719
817,3,0,1.83755,1.83755
818,0,0.484479,6.0137,6.49818
818,1,0,4.07302,4.07302
818,2,0,1.82891,1.82891
818,3,0,1.94859,1.94859
819,0,0.426563,5.61099,6.03755
819,1,0,4.14115,4.14115
819,2,0,1.82099,1.82099
819,3,0,1.77927,1.77927
820,0,0.397969,6.01531,6.41328
820,1,0,4.02104,4.02104
820,2,0,1.84885,1.84885
820,3,0,1.7801,1.7801
821,0,0.391302,5.39052,5.78182
821,1,0,4.07031,4.07031
821,2,0,1.97365,1.97365
821,3,0,1.87854,1.87854
822,0,0.418802,5.90089,6.31969
822,1,0,3.75307,3.75307
822,2,0,1.82094,1.82094
822,3,0,1.82703,1.82703
823,0,1.09505,5.1212,6.21625
823,1,0,3.93885,3.93885
823,2,0,1.7963,1.7963
823,3,0,1.77823,1.77823
824,0,0.41552,5.64057,6.05609
824,1,0,2.92115,2.92115
824,2,0,2.72792,2.72792
824,3,0,1.87198,1.87198
825,0,0.501719,5.55021,6.05193
825,1,0,4.10667,4.10667
825,2,0,1.83276,1.83276
825,3,0,1.83734,1.83734
826,0,0.590729,5.84917,6.4399
826,1,0,4.14776,4.14776
826,2,0,1.87922,1.87922
826,3,0,1.91922,1.91922
827,0,0.542708,6.39719,6.9399
827,1,0,8.8262,8.8262
827,2,0,2.49,2.49
827,3,0,1.80406,1.80406
828,0,0.328802,3.70635,4.03516
828,1,0,1.79385,1.79385
828,2,0,2.79562,2.79562
828,3,0,1.87297,1.87297
829,0,0.434323,3.49698,3.9313
829,1,0,1.81042,1.81042
829,2,0,1.80073,1.80073
829,3,0,1.80375,1.80375
830,0,0.889583,3.74271,4.63229
830,1,0,1.84885,1.84885
830,2,0,1.84177,1.84177
830,3,0,1.82787,1.82787
831,0,0.782552,3.56156,4.34412
831,1,0,2.52427,2.52427
831,2,0,1.83599,1.83599
831,3,0,1.81307,1.81307
832,0,0.663906,3.18026,3.84417
832,1,0,2.54531,2.54531
832,2,0,2.81276,2.81276
832,3,0,1.82151,1.82151
