frame,render_index,decode_ms,render_ms,total_ms
150,0,0.410833,3.82234,4.23318
150,1,0,4.60255,4.60255
150,2,0,1.76937,1.76937
150,3,0,2.91385,2.91385
151,0,0.740781,4.41599,5.15677
151,1,0,4.72943,4.72943
151,2,0,1.805,1.805
151,3,0,4.08625,4.08625
152,0,0.404635,5.94349,6.34812
152,1,0,1.79484,1.79484
152,2,0,1.76776,1.76776
152,3,0,4.14885,4.14885
153,0,0.429792,5.81354,6.24333
153,1,0,1.76396,1.76396
153,2,0,1.74188,1.74188
153,3,0,4.16339,4.16339
154,0,0.465209,5.90021,6.36542
154,1,0,1.79859,1.79859
154,2,0,1.75583,1.75583
154,3,0,4.07099,4.07099
155,0,0.402708,6.12776,6.53047
155,1,0,1.76865,1.76865
155,2,0,1.76042,1.76042
155,3,0,4.08297,4.08297
156,0,0.422292,5.78047,6.20276
156,1,0,1.77229,1.77229
156,2,0,1.77125,1.77125
156,3,0,3.07745,3.07745
157,0,0.622969,6.73708,7.36005
157,1,0,1.77906,1.77906
157,2,0,2.92234,2.92234
157,3,0,2.96078,2.96078
158,0,0.429896,5.63771,6.0676
158,1,0,1.77589,1.77589
158,2,0,1.8251,1.8251
158,3,0,4.06953,4.06953
159,0,0.409166,6.04635,6.45552
159,1,0,1.77526,1.77526
159,2,0,1.86328,1.86328
159,3,0,4.16771,4.16771
160,0,0.403541,5.80547,6.20901
160,1,0,1.76438,1.76438
160,2,0,2.9049,2.9049
160,3,0,2.93448,2.93448
161,0,0.392917,5.82292,6.21583
161,1,0,1.8449,1.8449
161,2,0,2.96229,2.96229
161,3,0,2.96078,2.96078
162,0,0.375261,5.74026,6.11552
162,1,0,1.85984,1.85984
162,2,0,3.22891,3.22891
162,3,0,3.0513,3.0513
163,0,0.638646,5.46479,6.10344
163,1,0,1.77912,1.77912
163,2,0,2.92151,2.92151
163,3,0,2.98255,2.98255
164,0,0.522031,5.70234,6.22438
164,1,0,1.87599,1.87599
164,2,0,2.9837,2.9837
164,3,0,3.01464,3.01464
165,0,0.440468,5.76323,6.2037
165,1,0,2.08625,2.08625
165,2,0,4.34604,4.34604
165,3,0,1.95083,1.95083
166,0,0.414479,5.95104,6.36552
166,1,0,1.82354,1.82354
166,2,0,4.10068,4.10068
166,3,0,4.02234,4.02234
167,0,0.875209,3.28901,4.16422
167,1,0,1.80422,1.80422
167,2,0,3.95562,3.95562
167,3,0,3.90948,3.90948
168,0,0.416875,4.00948,4.42635
168,1,0,3.02552,3.02552
168,2,0,2.98474,2.98474
168,3,0,4.72068,4.72068
169,0,0.385208,3.09958,3.48479
169,1,0,2.90401,2.90401
169,2,0,2.97271,2.97271
169,3,0,4.7824,4.7824
170,0,0.378386,3.4824,3.86078
170,1,0,4.0851,4.0851
170,2,0,1.8776,1.8776
170,3,0,4.90318,4.90318
171,0,0.377553,3.3862,3.76375
171,1,0,3.99099,3.99099
171,2,0,4.77531,4.77531
171,3,0,1.79432,1.79432
172,0,0.330209,4.36302,4.69323
172,1,0,2.99047,2.99047
172,2,0,4.78333,4.78333
172,3,0,1.82245,1.82245
173,0,0.328281,4.4,4.72828
173,1,0,2.80016,2.80016
173,2,0,5.08396,5.08396
173,3,0,1.82958,1.82958
174,0,0.353125,5.74667,6.09979
174,1,0,1.81443,1.81443
174,2,0,4.58505,4.58505
174,3,0,1.76281,1.76281
175,0,0.36526,6.66083,7.02609
175,1,0,4.55021,4.55021
175,2,0,1.7849,1.7849
175,3,0,1.74568,1.74568
176,0,0.353594,5.73807,6.09167
176,1,0,4.71792,4.71792
176,2,0,1.80234,1.80234
176,3,0,1.7674,1.7674
177,0,0.457344,4.98396,5.4413
177,1,0,4.58375,4.58375
177,2,0,1.78135,1.78135
177,3,0,1.7612,1.7612
178,0,0.328802,5.72474,6.05354
178,1,0,4.59203,4.59203
178,2,0,1.77052,1.77052
178,3,0,1.7588,1.7588
179,0,0.429688,5.52115,5.95083
179,1,0,4.67115,4.67115
179,2,0,1.80531,1.80531
179,3,0,1.77937,1.77937
180,0,0.369844,5.02328,5.39313
180,1,0,4.6962,4.6962
180,2,0,1.7825,1.7825
180,3,0,1.78615,1.78615
181,0,0.380105,5.70193,6.08203
181,1,0,4.58594,4.58594
181,2,0,1.7538,1.7538
181,3,0,1.84167,1.84167
182,0,0.465573,5.09162,5.55719
182,1,0,4.64708,4.64708
182,2,0,1.75859,1.75859
182,3,0,1.76401,1.76401
183,0,0.366354,4.95187,5.31823
183,1,0,4.69297,4.69297
183,2,0,1.82479,1.82479
183,3,0,3.10234,3.10234
184,0,0.389635,4.47516,4.86479
184,1,0,4.60974,4.60974
184,2,0,1.82734,1.82734
184,3,0,3.25615,3.25615
185,0,0.485625,4.09833,4.58396
185,1,0,4.59495,4.59495
185,2,0,1.76104,1.76104
185,3,0,2.91396,2.91396
186,0,0.734011,3.55193,4.28594
186,1,0,4.69328,4.69328
186,2,0,1.81937,1.81937
186,3,0,2.91958,2.91958
187,0,0.457604,4.29208,4.74969
187,1,0,4.65672,4.65672
187,2,0,1.99588,1.99588
187,3,0,4.03979,4.03979
188,0,0.673438,3.14115,3.81458
188,1,0,4.5887,4.5887
188,2,0,1.75245,1.75245
188,3,0,4.06062,4.06062
189,0,0.370625,6.11255,6.48318
189,1,0,1.81333,1.81333
189,2,0,1.75984,1.75984
189,3,0,4.09,4.09
190,0,0.3975,5.74849,6.14599
190,1,0,2.03844,2.03844
190,2,0,1.81943,1.81943
190,3,0,4.24911,4.24911
191,0,0.396094,5.71172,6.10781
191,1,0,1.76526,1.76526
191,2,0,1.74839,1.74839
191,3,0,4.10594,4.10594
192,0,0.415885,5.70906,6.12495
192,1,0,1.81062,1.81062
192,2,0,1.76333,1.76333
192,3,0,4.26016,4.26016
193,0,0.399635,5.93927,6.33891
193,1,0,1.82531,1.82531
193,2,0,1.81552,1.81552
193,3,0,4.18682,4.18682
194,0,0.392917,5.73969,6.1326
194,1,0,1.77234,1.77234
194,2,0,1.7526,1.7526
194,3,0,3.87125,3.87125
195,0,1.16844,5.03609,6.20453
195,1,0,1.79781,1.79781
195,2,0,1.75693,1.75693
195,3,0,4.21083,4.21083
196,0,1.06036,5.1587,6.21906
196,1,0,1.8151,1.8151
196,2,0,1.80281,1.80281
196,3,0,2.91495,2.91495
197,0,0.42026,6.76026,7.18052
197,1,0,1.77339,1.77339
197,2,0,1.74078,1.74078
197,3,0,4.37401,4.37401
198,0,0.442864,5.29854,5.74141
198,1,0,1.79854,1.79854
198,2,0,1.74792,1.74792
198,3,0,4.13448,4.13448
199,0,0.55375,5.84073,6.39448
199,1,0,1.81953,1.81953
199,2,0,1.75745,1.75745
199,3,0,4.07792,4.07792
200,0,0.427135,5.89245,6.31958
200,1,0,1.77536,1.77536
200,2,0,1.76687,1.76687
200,3,0,4.35729,4.35729
201,0,1.36094,4.69354,6.05448
201,1,0,1.78198,1.78198
201,2,0,1.76286,1.76286
201,3,0,4.2812,4.2812
202,0,0.509584,6.33583,6.84542
202,1,0,1.78641,1.78641
202,2,0,2.92104,2.92104
202,3,0,2.95177,2.95177
203,0,0.395833,5.71729,6.11313
203,1,0,1.78588,1.78588
203,2,0,2.99073,2.99073
203,3,0,2.9913,2.9913
204,0,0.457552,5.77484,6.2324
204,1,0,1.77646,1.77646
204,2,0,2.98854,2.98854
204,3,0,3.32698,3.32698
205,0,0.445,5.69396,6.13896
205,1,0,1.76396,1.76396
205,2,0,4.06521,4.06521
205,3,0,1.82698,1.82698
206,0,0.397813,5.72328,6.12109
206,1,0,1.84589,1.84589
206,2,0,4.53609,4.53609
206,3,0,1.93198,1.93198
207,0,0.403125,5.72526,6.12838
207,1,0,1.87026,1.87026
