scene,q,tx,ty,mean_z,disp_seed,disp_est,disocc,edge,activity,bits_intra,bits_stereo,bits_stereo_mv,bits_stereo_est,bits_stereo_rec_mv,bits_warp,bits_warp_mv,sad_intra,sad_stereo_mv,sad_warp_mv,mvx_q2,mvy_q2
panel,8,2,6,2.502,12.00,12,0.0000,0.0000,10.27,6278.6,455.7,455.7,455.7,572.5,7095.8,717.6,69612,627,5078,0,0
panel,8,3,6,2.521,11.91,12,0.0000,0.0000,10.39,6296.6,484.9,484.9,484.9,791.5,7124.1,651.3,66914,2267,4674,-1,0
panel,8,4,6,1.745,20.46,22,0.0000,0.0000,6.90,3891.6,3130.2,3173.1,3173.1,3135.3,3975.0,2461.7,106821,21821,9534,1,0
panel,8,5,6,1.552,20.34,8,0.0010,0.0000,5.22,2271.4,2316.2,2144.6,1167.0,2143.1,2004.2,1312.7,31413,7722,3704,-17,0
panel,8,6,6,1.587,20.19,6,0.0032,0.0000,3.21,2152.4,2182.6,1979.8,880.2,2014.9,1735.0,1320.1,31715,7342,3967,-17,0
panel,8,7,6,1.627,20.03,6,0.0000,0.0000,5.90,2459.8,2360.8,2178.7,1184.6,2190.7,1973.1,1597.2,41430,9842,5652,-17,0
panel,8,8,6,1.639,19.87,52,0.0000,0.0000,7.63,2418.6,2342.6,2219.0,1700.8,2218.8,2047.7,1282.8,44775,12273,4062,-17,0
panel,8,9,6,1.678,19.71,8,0.0032,0.0000,4.44,2356.3,2399.6,2260.6,829.3,2273.4,1930.2,1663.7,47326,10715,5561,-17,0
panel,8,10,6,2.645,11.46,12,0.1465,0.0000,28.94,11498.1,9265.5,9265.5,9200.6,9398.2,12673.6,7427.8,139143,69533,25715,0,0
panel,8,11,6,2.303,13.19,14,0.0000,0.0000,22.53,7889.2,3460.0,3030.6,3030.6,3454.7,9327.9,4253.5,110791,8351,14900,-1,0
panel,8,12,6,2.289,13.12,14,0.0000,0.0000,19.40,6583.9,1868.5,1868.5,1868.5,2047.5,7386.7,2906.5,95167,3304,12014,0,0
panel,8,13,6,2.818,13.01,12,0.0938,0.0000,23.49,8346.3,4487.5,4487.5,4487.5,4878.0,8507.3,4700.4,96244,24981,17317,0,0
panel,8,14,6,4.195,7.17,8,0.0000,0.0000,26.11,11020.0,4342.0,4709.3,4709.3,5511.2,11256.1,6102.0,88944,8716,14549,-1,0
panel,8,15,6,3.666,8.21,8,0.0000,0.1406,20.92,9013.9,3983.3,4097.6,4097.6,4850.0,9702.2,9594.2,75505,11132,88924,-1,0
panel,8,0,7,4.205,7.16,8,0.0000,0.0000,23.29,8470.6,2409.4,2237.5,2237.5,3322.7,7890.4,5966.3,83969,5552,18591,-1,0
panel,8,1,7,4.487,6.29,6,0.0000,0.0000,26.08,10028.0,5698.8,5971.0,5971.0,6361.8,9280.3,7355.0,81771,23855,23682,0,0
panel,8,2,7,2.843,12.02,12,0.0005,0.0000,13.22,7018.7,1972.6,1972.6,1972.6,2398.2,7716.6,3446.1,65341,10419,14853,0,0
panel,8,3,7,2.798,11.92,12,0.0000,0.0000,12.68,6740.2,1890.4,1890.4,1890.4,2556.3,7532.8,3265.7,66795,12582,14770,0,0
panel,8,4,7,1.780,20.50,20,0.0000,0.0000,5.65,3326.2,2651.7,2678.8,2678.8,2692.0,3608.0,2239.3,104698,20053,9847,1,-5
panel,8,5,7,1.473,20.38,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,6,7,1.484,20.23,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,7,7,1.496,20.07,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,8,7,1.508,19.91,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,9,7,1.520,19.76,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,10,7,2.639,11.55,18,0.1562,0.0000,20.50,8419.3,6130.0,8768.9,8948.0,8965.8,9184.0,5525.4,119608,60941,20153,17,-4
panel,8,11,7,2.301,13.22,12,0.0000,0.0000,22.05,7223.1,3273.6,3169.3,3169.3,3773.8,8960.1,4401.7,102992,8991,15603,-1,0
panel,8,12,7,2.285,13.14,14,0.0000,0.0000,18.80,5197.8,1211.9,658.6,658.6,1259.0,6849.1,2771.6,85126,1596,12367,-1,0
panel,8,13,7,2.769,13.04,14,0.0940,0.0000,20.41,6662.4,3791.3,3791.3,3791.3,4057.1,7381.2,4387.9,88268,15287,17594,0,0
panel,8,14,7,4.202,7.16,8,0.0000,0.0000,25.05,9515.0,3358.2,3338.2,3338.2,4183.0,9523.2,6229.9,88998,8346,16606,-1,0
panel,8,15,7,3.670,8.20,8,0.0000,0.1406,18.69,6968.6,2468.0,2480.8,2480.8,3093.4,7570.2,7453.7,76965,6158,82637,-1,0
panel,8,0,8,4.199,7.17,8,0.0000,0.0000,25.60,8912.1,2722.4,2668.4,2668.4,3512.4,9139.2,5654.8,88691,6689,17940,-1,0
panel,8,1,8,4.892,6.15,6,0.0000,0.0000,31.41,11376.2,3298.1,3179.4,3179.4,4181.8,10926.1,7571.5,94501,8351,23406,-1,0
panel,8,2,8,5.665,5.22,6,0.0000,0.0000,23.52,10599.0,2830.8,2830.8,2830.8,3503.8,9201.8,4426.6,81090,9257,14225,0,0
panel,8,3,8,5.798,5.18,6,0.0000,0.0000,13.52,7550.6,546.2,546.2,546.2,1089.3,6331.0,1194.4,68296,3824,6660,0,0
panel,8,4,8,2.483,20.54,20,0.0000,0.0000,5.47,3566.1,2970.0,3002.9,3027.7,2991.9,3283.4,2787.2,109391,26806,14643,0,15
panel,8,5,8,1.470,20.42,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,6,8,1.482,20.27,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,7,8,1.493,20.11,20,0.0000,0.0000,56.05,12008.9,3841.4,3841.4,3841.4,4260.2,15692.0,7077.6,185091,8392,23308,0,0
panel,8,8,8,1.505,19.95,20,0.0000,0.0000,71.11,16511.8,4285.2,4285.2,4285.2,4829.1,21947.9,10366.0,236960,6635,35357,0,0
panel,8,9,8,1.517,19.80,20,0.0000,0.0000,62.82,17238.0,9625.3,8370.8,8370.8,8773.5,20749.3,10958.1,227771,16745,39857,1,0
panel,8,10,8,3.342,11.29,20,0.1892,0.0000,35.85,11592.8,14729.3,14751.6,11003.8,14840.0,13328.5,10690.2,145694,117693,47281,18,1
panel,8,11,8,3.477,13.11,12,0.0000,0.0000,23.36,9049.2,6494.9,6494.9,6494.9,6961.1,8572.3,6430.0,109051,36710,25226,0,0
panel,8,12,8,3.392,13.14,6,0.0020,0.0000,24.64,9000.0,6873.0,7045.9,8293.4,7553.7,8698.1,6387.4,97825,35976,22518,-1,0
panel,8,13,8,3.436,13.03,6,0.0649,0.0000,25.83,9317.2,7191.5,7191.5,8153.6,7591.3,8926.5,6785.5,103203,32628,22385,0,0
panel,8,14,8,4.208,7.15,8,0.0000,0.0000,25.33,9131.8,3368.0,3237.2,3237.2,4033.2,8313.4,5272.7,87611,7447,15703,-1,0
panel,8,15,8,3.675,8.19,8,0.0000,0.1406,20.98,7507.2,2497.0,2656.7,2656.7,3374.0,7737.4,7673.8,92464,6480,90454,-1,0
panel,8,0,9,4.193,7.18,8,0.0000,0.0000,28.30,11297.8,3857.4,3805.4,3805.4,4699.1,11289.8,6693.8,91956,7643,16749,-1,0
panel,8,1,9,4.884,6.16,6,0.0000,0.0000,30.45,12507.1,4857.9,4635.0,4635.0,5791.2,12108.5,6998.0,83462,10279,17730,-1,0
panel,8,2,9,5.654,5.23,6,0.0000,0.0000,24.47,10790.0,3214.6,3214.6,3214.6,3798.8,9454.6,4430.3,75928,11304,13832,0,0
panel,8,3,9,5.787,5.19,6,0.0000,0.0000,13.60,7497.6,502.4,502.4,502.4,1010.5,6332.4,1311.2,66219,3704,7012,0,0
panel,8,4,9,2.512,20.58,22,0.0000,0.0000,4.93,3386.2,2894.8,2831.3,2831.3,2851.6,3294.3,2750.2,98492,19320,14134,0,-17
panel,8,5,9,1.467,20.46,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,6,9,1.479,20.31,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,7,9,1.490,20.15,20,0.0000,0.0000,50.44,13361.8,7088.6,4641.2,4641.2,4980.8,15522.4,9124.4,180306,9090,36511,-1,0
panel,8,8,9,1.502,19.99,20,0.0000,0.0000,79.92,18607.4,2622.2,2622.2,2622.2,3332.8,22716.3,12184.4,260801,2770,48323,0,0
panel,8,9,9,1.514,19.84,20,0.0000,0.0000,48.96,14383.7,7662.7,5440.4,5440.4,5818.0,17484.4,9768.4,189533,12562,33553,1,0
panel,8,10,9,4.409,4.91,20,0.2344,0.0000,26.82,10987.6,12602.6,12602.6,10418.1,13130.1,11205.0,9509.7,137990,150635,46923,0,0
panel,8,11,9,6.158,4.88,4,0.0000,0.0000,14.60,8193.4,698.0,698.0,698.0,1422.2,5751.7,1738.8,68230,4552,7957,0,0
panel,8,12,9,5.884,5.07,6,0.0000,0.0000,29.47,12206.2,4694.5,4694.5,4694.5,5473.2,8757.0,6663.9,85723,10564,17818,0,0
panel,8,13,9,4.930,6.11,6,0.0000,0.0000,30.20,12210.2,5140.2,5140.2,5140.2,6164.8,8903.9,5980.8,85012,10373,14251,0,0
panel,8,14,9,4.214,7.14,8,0.0000,0.0000,26.12,10623.8,3774.0,3517.2,3517.2,4457.0,7890.5,5704.0,82332,7216,14715,-1,0
panel,8,15,9,3.679,8.18,8,0.0000,0.1406,22.20,9227.2,3405.4,3330.0,3330.0,4247.3,9409.7,9405.9,86627,9586,93389,-1,0
panel,8,0,10,4.181,7.19,8,0.0000,0.0000,27.41,11901.6,4656.3,4942.3,4942.3,5361.6,11974.0,6143.6,96182,10336,15955,0,0
panel,8,1,10,4.698,6.42,6,0.0000,0.0000,17.19,8473.8,3943.2,3303.0,3475.0,3845.5,8106.6,4117.4,66063,8673,10148,-1,0
panel,8,2,10,4.999,6.01,6,0.0000,0.0000,5.94,3603.4,2274.5,1219.5,1219.5,1387.0,2858.2,1342.6,31291,3045,3255,-3,0
panel,8,3,10,5.014,6.03,6,0.0000,0.0000,2.93,2145.6,1561.6,458.6,458.6,549.1,1648.9,668.8,15949,741,1598,-3,0
panel,8,4,10,4.219,6.52,22,0.0039,0.0000,2.89,2239.6,1651.2,1685.8,1006.0,1768.1,1731.4,1274.1,91309,20632,4032,18,1
panel,8,5,10,4.042,6.63,6,0.0073,0.0000,2.19,2064.3,1229.4,1202.6,1174.7,1249.8,1195.6,955.6,91704,1828,1803,16,0
panel,8,6,10,4.135,6.60,20,0.0046,0.0000,2.32,2000.4,1221.1,1235.1,543.3,1225.4,1205.5,952.6,88691,1894,1974,16,0
panel,8,7,10,4.237,6.55,20,0.0066,0.0000,14.55,4298.7,4331.8,4079.8,1458.1,4095.3,4132.6,2411.7,81815,25470,9065,6,1
panel,8,8,10,4.333,6.51,20,0.0073,0.0000,17.39,3558.0,5016.4,4253.1,493.6,4283.0,4479.7,1927.4,68164,30242,6291,6,0
panel,8,9,10,4.426,6.48,20,0.0054,0.0000,14.00,3360.0,3522.7,3270.4,1737.7,3280.0,3886.3,2300.1,46786,26245,9584,6,2
panel,8,10,10,4.747,6.31,20,0.0239,0.0000,2.39,1526.2,1954.0,1737.6,802.0,1671.6,1401.3,941.8,26884,11087,1689,18,5
panel,8,11,10,4.881,6.25,6,0.0000,0.0000,0.14,534.5,455.7,455.7,455.7,455.7,455.7,455.7,1715,40,76,0,0
panel,8,12,10,4.846,6.27,6,0.0000,0.0000,2.87,2132.3,1652.6,1010.4,1008.2,1053.3,1308.6,1108.4,26424,1403,1428,-3,0
panel,8,13,10,4.619,6.48,6,0.0000,0.0000,12.58,6464.6,3049.2,2284.2,2153.9,2686.3,3820.5,2503.2,56094,5629,5846,-1,0
panel,8,14,10,4.183,7.22,8,0.0000,0.0000,20.66,9423.5,3652.4,3607.0,3607.0,4424.4,6539.2,4364.4,78529,7646,11129,-1,0
panel,8,15,10,3.684,8.17,8,0.0000,0.1406,22.32,10167.9,4416.0,4377.2,4377.2,5176.8,10358.6,10626.6,79812,12703,85612,-1,0
panel,8,0,11,3.553,8.51,8,0.0000,0.0000,1.08,1382.0,938.0,566.6,619.2,616.3,1159.2,705.9,18240,362,657,-4,0
panel,8,1,11,3.545,8.54,8,0.0000,0.0000,0.10,514.1,455.7,455.7,455.7,455.7,455.7,455.7,1378,44,51,1,-1
panel,8,2,11,3.534,8.57,8,0.0000,0.0000,0.01,455.7,455.7,455.7,455.7,455.7,455.7,455.7,30,2,0,16,-4
panel,8,3,11,3.522,8.60,8,0.0000,0.0000,0.07,499.5,455.7,455.7,455.7,455.7,455.7,455.7,1007,40,25,-5,3
panel,8,4,11,3.511,8.62,8,0.0000,0.0000,0.10,508.2,455.7,455.7,455.7,455.7,455.7,455.7,1187,17,49,-3,-1
panel,8,5,11,3.500,8.65,8,0.0000,0.0000,0.14,531.6,455.7,455.7,455.7,455.7,455.7,455.7,1554,19,54,0,0
panel,8,6,11,3.489,8.68,10,0.0000,0.0000,0.12,549.1,455.7,455.7,455.7,455.7,455.7,455.7,1820,26,56,-1,-1
panel,8,7,11,3.478,8.70,8,0.0000,0.0000,0.15,531.6,455.7,455.7,455.7,455.7,455.7,455.7,1410,83,63,-4,0
panel,8,8,11,3.467,8.73,8,0.0000,0.0000,0.04,461.5,455.7,455.7,455.7,455.7,455.7,455.7,180,7,17,0,0
panel,8,9,11,3.457,8.76,8,0.0000,0.0000,0.13,508.2,455.7,455.7,455.7,455.7,455.7,455.7,1229,58,66,0,0
panel,8,10,11,3.446,8.78,8,0.0000,0.0000,0.09,496.6,455.7,455.7,455.7,455.7,455.7,455.7,980,25,38,0,0
panel,8,11,11,3.435,8.81,8,0.0000,0.0000,0.08,496.6,455.7,455.7,455.7,455.7,455.7,455.7,844,30,41,0,0
panel,8,12,11,3.425,8.84,8,0.0000,0.0000,0.08,479.0,455.7,455.7,455.7,455.7,455.7,455.7,705,17,38,0,0
panel,8,13,11,3.414,8.86,8,0.0000,0.0000,0.09,482.0,455.7,455.7,455.7,455.7,455.7,455.7,714,29,36,-4,0
panel,8,14,11,3.404,8.89,8,0.0000,0.0000,0.15,531.6,518.1,455.7,455.7,464.4,455.7,455.7,755,80,81,-5,0
panel,8,15,11,3.361,8.92,8,0.0000,0.1450,4.67,3479.0,2434.5,1694.2,1694.2,1756.6,2936.4,3130.4,50424,4955,27462,-3,0
panel,8,0,12,2.724,11.08,10,0.0000,0.0000,0.13,534.5,455.7,455.7,455.7,455.7,455.7,455.7,1576,56,51,0,0
panel,8,1,12,2.718,11.11,12,0.0000,0.0000,0.10,496.6,455.7,455.7,455.7,455.7,455.7,455.7,836,21,36,-8,4
panel,8,2,12,2.711,11.13,12,0.0000,0.0000,0.07,484.9,455.7,455.7,455.7,455.7,455.7,455.7,585,24,29,1,-1
panel,8,3,12,2.704,11.16,10,0.0000,0.0000,0.01,455.7,455.7,455.7,455.7,455.7,455.7,455.7,36,0,3,16,-4
panel,8,4,12,2.698,11.19,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,5,12,2.691,11.21,12,0.0000,0.0000,0.03,473.2,455.7,455.7,455.7,455.7,455.7,455.7,349,6,7,8,-4
panel,8,6,12,2.685,11.24,12,0.0000,0.0000,0.05,458.6,455.7,455.7,455.7,455.7,455.7,455.7,171,24,14,8,-12
panel,8,7,12,2.678,11.27,10,0.0000,0.0000,0.05,490.7,455.7,455.7,455.7,455.7,455.7,455.7,737,34,9,0,0
panel,8,8,12,2.672,11.29,12,0.0000,0.0000,0.08,479.0,455.7,455.7,455.7,455.7,455.7,455.7,559,36,27,-4,0
panel,8,9,12,2.666,11.32,10,0.0000,0.0000,0.07,502.4,455.7,455.7,455.7,455.7,455.7,455.7,1026,35,23,0,0
panel,8,10,12,2.659,11.35,12,0.0000,0.0000,0.07,467.4,455.7,455.7,455.7,455.7,455.7,455.7,386,37,28,4,0
panel,8,11,12,2.653,11.37,12,0.0000,0.0000,0.05,470.3,455.7,455.7,455.7,455.7,455.7,455.7,384,33,22,4,-4
panel,8,12,12,2.647,11.40,12,0.0000,0.0000,0.07,493.6,455.7,455.7,455.7,455.7,455.7,455.7,855,23,35,4,0
panel,8,13,12,2.640,11.43,10,0.0000,0.0000,0.09,476.1,455.7,455.7,455.7,455.7,455.7,455.7,655,27,37,-3,-1
panel,8,14,12,2.634,11.45,12,0.0000,0.0000,0.08,484.9,455.7,455.7,455.7,455.7,455.7,455.7,655,21,31,0,0
panel,8,15,12,2.628,11.48,10,0.0000,0.1797,0.06,496.6,458.6,458.6,458.6,458.6,473.2,473.2,928,81,422,-13,-9
panel,8,0,13,2.209,13.64,14,0.0000,0.0000,0.05,455.7,455.7,455.7,455.7,455.7,455.7,455.7,84,6,18,-4,0
panel,8,1,13,2.204,13.67,12,0.0000,0.0000,0.01,455.7,455.7,455.7,455.7,455.7,455.7,455.7,47,5,7,16,-8
panel,8,2,13,2.200,13.70,14,0.0000,0.0000,0.06,458.6,455.7,455.7,455.7,455.7,455.7,455.7,194,30,26,0,0
panel,8,3,13,2.196,13.72,12,0.0000,0.0000,0.01,455.7,455.7,455.7,455.7,455.7,455.7,455.7,7,0,2,-4,-8
panel,8,4,13,2.191,13.75,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,5,13,2.187,13.78,14,0.0000,0.0000,0.05,461.5,455.7,455.7,455.7,455.7,455.7,455.7,218,34,17,-4,-4
panel,8,6,13,2.183,13.80,14,0.0000,0.0000,0.04,455.7,455.7,455.7,455.7,455.7,455.7,455.7,70,37,5,0,-16
panel,8,7,13,2.179,13.83,4,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,8,13,2.174,13.86,14,0.0000,0.0000,0.05,470.3,455.7,455.7,455.7,455.7,455.7,455.7,404,36,28,0,-4
panel,8,9,13,2.170,13.88,14,0.0000,0.0000,0.06,482.0,455.7,455.7,455.7,455.7,455.7,455.7,578,16,22,0,0
panel,8,10,13,2.166,13.91,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,11,13,2.162,13.94,12,0.0000,0.0000,0.01,455.7,455.7,455.7,455.7,455.7,455.7,455.7,28,1,2,-8,-4
panel,8,12,13,2.157,13.96,14,0.0000,0.0000,0.07,458.6,455.7,455.7,455.7,455.7,455.7,455.7,235,32,21,-12,-8
panel,8,13,13,2.153,13.99,14,0.0000,0.0000,0.06,458.6,455.7,455.7,455.7,455.7,455.7,455.7,158,15,8,8,4
panel,8,14,13,2.149,14.02,16,0.0000,0.0000,0.02,461.5,455.7,455.7,455.7,455.7,455.7,455.7,122,7,9,16,16
panel,8,15,13,2.145,14.04,12,0.0000,0.2195,0.04,455.7,455.7,455.7,455.7,455.7,467.4,461.5,60,1,161,-16,0
panel,8,0,14,1.858,16.20,16,0.0000,0.0000,0.04,455.7,455.7,455.7,455.7,455.7,455.7,455.7,123,8,14,16,-8
panel,8,1,14,1.854,16.23,14,0.0000,0.0000,0.04,461.5,455.7,455.7,455.7,455.7,455.7,455.7,182,5,11,4,-4
panel,8,2,14,1.851,16.26,4,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,3,14,1.848,16.29,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,4,14,1.845,16.31,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,5,14,1.842,16.34,16,0.0000,0.0000,0.05,461.5,455.7,455.7,455.7,455.7,455.7,455.7,190,33,17,0,4
panel,8,6,14,1.839,16.37,16,0.0000,0.0000,0.05,461.5,455.7,455.7,455.7,455.7,455.7,455.7,170,24,14,0,-8
panel,8,7,14,1.836,16.39,18,0.0000,0.0000,0.02,458.6,455.7,455.7,455.7,455.7,455.7,455.7,112,5,3,8,-4
panel,8,8,14,1.833,16.42,16,0.0000,0.0000,0.05,476.1,455.7,455.7,455.7,455.7,455.7,455.7,367,40,9,0,4
panel,8,9,14,1.830,16.45,16,0.0000,0.0000,0.04,461.5,455.7,455.7,455.7,455.7,455.7,455.7,185,27,23,4,12
panel,8,10,14,1.827,16.47,16,0.0000,0.0000,0.05,455.7,455.7,455.7,455.7,455.7,455.7,455.7,175,13,17,1,-1
panel,8,11,14,1.824,16.50,6,0.0000,0.0000,0.03,455.7,455.7,455.7,455.7,455.7,455.7,455.7,129,0,17,4,0
panel,8,12,14,1.821,16.53,16,0.0000,0.0000,0.04,455.7,455.7,455.7,455.7,455.7,455.7,455.7,173,3,16,4,0
panel,8,13,14,1.818,16.55,16,0.0000,0.0000,0.02,464.4,455.7,455.7,455.7,455.7,455.7,455.7,193,11,12,0,4
panel,8,14,14,1.815,16.58,16,0.0000,0.0000,0.04,461.5,455.7,455.7,455.7,455.7,455.7,455.7,208,22,25,4,8
panel,8,15,14,1.812,16.61,0,0.0000,0.2600,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,0,15,1.603,18.77,18,0.0000,0.0000,0.04,479.0,455.7,455.7,455.7,455.7,458.6,455.7,474,29,20,0,-4
panel,8,1,15,1.601,18.80,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,2,15,1.598,18.82,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,3,15,1.596,18.85,20,0.0000,0.0000,0.03,476.1,455.7,455.7,455.7,455.7,455.7,455.7,391,4,7,12,-8
panel,8,4,15,1.594,18.88,18,0.0000,0.0000,0.05,455.7,455.7,455.7,455.7,455.7,455.7,455.7,53,5,17,4,-4
panel,8,5,15,1.592,18.90,18,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,5,0,0,0,-4
panel,8,6,15,1.589,18.93,0,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,7,15,1.587,18.96,18,0.0000,0.0000,0.02,455.7,455.7,455.7,455.7,455.7,455.7,455.7,109,3,11,-8,0
panel,8,8,15,1.585,18.98,18,0.0000,0.0000,0.05,455.7,455.7,455.7,455.7,455.7,455.7,455.7,162,15,11,-8,12
panel,8,9,15,1.582,19.01,12,0.0000,0.0000,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
panel,8,10,15,1.580,19.04,20,0.0000,0.0000,0.02,464.4,455.7,455.7,455.7,455.7,455.7,455.7,171,1,7,16,-8
panel,8,11,15,1.578,19.06,18,0.0000,0.0000,0.04,458.6,455.7,455.7,455.7,455.7,455.7,455.7,108,7,13,4,0
panel,8,12,15,1.576,19.09,12,0.0000,0.0000,0.03,455.7,455.7,455.7,455.7,455.7,455.7,455.7,33,0,13,0,0
panel,8,13,15,1.574,19.12,20,0.0000,0.0000,0.04,455.7,455.7,455.7,455.7,455.7,455.7,455.7,149,8,17,0,0
panel,8,14,15,1.571,19.14,16,0.0000,0.0000,0.01,458.6,455.7,455.7,455.7,455.7,455.7,455.7,53,0,1,-12,8
panel,8,15,15,1.569,19.17,0,0.0000,0.2991,0.00,455.7,455.7,455.7,455.7,455.7,455.7,455.7,0,0,0,0,0
hand,8,0,0,1.149,26.17,26,0.0000,0.0000,9.63,5143.6,2718.9,2718.9,3399.5,2912.2,5286.4,3264.5,199572,6854,6524,1,0
hand,8,1,0,1.151,26.14,26,0.0000,0.0000,8.72,5391.0,3127.0,3136.3,3136.3,3201.4,4898.2,3025.5,187724,8109,5447,-1,0
hand,8,2,0,1.152,26.10,26,0.0000,0.0000,8.59,4970.5,2710.7,2710.7,2710.7,2646.0,5239.7,3152.1,185182,5388,5938,-1,0
hand,8,3,0,1.154,26.06,26,0.0000,0.0000,9.66,5400.6,3819.3,3819.3,3819.3,3982.8,5762.3,3317.0,266264,10077,6333,0,0
hand,8,4,0,0.953,26.81,26,0.0000,0.0000,7.59,4510.6,3861.8,3726.8,3753.8,3790.8,4592.6,3260.8,202106,71997,32873,-1,1
hand,8,5,0,0.873,27.09,172,0.0298,0.0000,5.82,3686.8,3644.8,3623.0,2705.0,3695.6,3723.3,2855.2,97508,51325,16585,-4,-12
hand,8,6,0,0.915,26.89,42,0.0471,0.0000,3.83,2624.2,2049.3,1051.4,2082.7,1258.2,3173.4,2246.4,95740,7410,16467,-5,-12
hand,8,7,0,0.957,26.70,26,0.0466,0.0000,5.77,3355.2,3110.4,2297.3,2212.8,2371.7,3483.5,2517.0,149899,10862,14366,-1,-12
hand,8,8,0,1.041,26.34,26,0.0933,0.0000,6.94,4326.1,3863.5,3670.5,3888.4,3782.1,4713.7,3381.9,147332,23885,22110,1,-12
hand,8,9,0,1.164,25.85,26,0.1323,0.0000,9.03,5044.5,4469.2,4098.5,4072.4,4154.1,4974.8,3252.9,182210,42989,13686,8,-19
hand,8,10,0,1.165,25.81,26,0.0000,0.0000,6.40,3546.5,2613.0,2333.4,2333.4,2132.6,3246.7,2094.0,87766,3250,4762,-4,0
hand,8,11,0,1.167,25.78,26,0.0000,0.0000,4.16,2980.7,2063.6,1796.8,1796.8,1837.0,2905.6,2519.0,87577,5291,23347,5,-5
hand,8,12,0,1.168,25.74,26,0.0000,0.0000,5.99,4450.0,3250.2,3335.0,3335.0,3178.4,4203.3,3111.1,157478,8253,39133,4,-5
hand,8,13,0,1.170,25.71,26,0.0000,0.0000,7.23,5424.2,3968.2,4141.7,4141.7,3771.6,5176.7,3626.2,154080,9855,60083,4,-5
hand,8,14,0,1.172,25.67,24,0.0000,0.0000,6.19,4342.2,2529.0,2619.1,2624.0,2580.8,3815.6,2577.0,154768,6044,70970,-2,1
hand,8,15,0,1.173,25.64,26,0.0000,0.4001,6.34,3940.2,3450.2,3184.0,3204.7,3298.1,3323.2,3325.9,154576,40512,112502,-13,17
hand,8,0,1,1.322,22.77,22,0.0000,0.0000,11.89,6400.3,4189.6,4445.5,4445.5,4493.6,6613.1,3601.0,215313,7948,6802,1,0
hand,8,1,1,1.324,22.73,22,0.0000,0.0000,10.93,5379.9,3874.0,4047.2,4047.2,4108.4,5921.8,3012.3,216544,8846,6069,1,0
hand,8,2,1,1.326,22.69,24,0.0000,0.0000,10.38,6058.4,4023.0,4217.6,4217.6,4336.7,5633.0,3122.8,217401,8683,5120,1,0
hand,8,3,1,1.328,22.66,22,0.0000,0.0000,9.19,5254.7,3496.2,3651.7,3651.7,3725.6,5105.7,2730.2,207971,9046,5012,1,0
hand,8,4,1,0.692,89.76,188,0.0054,0.0000,6.70,3598.2,3924.1,4167.4,3655.2,4102.1,4624.1,3225.9,89858,184750,63308,19,-17
hand,8,5,1,0.336,89.32,90,0.0000,0.0000,2.77,1289.1,455.7,455.7,455.7,625.0,1812.8,1668.2,11571,1422,14789,0,1
hand,8,6,1,0.339,88.62,88,0.0000,0.0000,2.72,1206.7,455.7,455.7,461.5,633.8,1739.8,1700.0,9269,1529,13725,1,-1
