case,regions,run,variant,phase,frame,mode,body_version,wire_bytes,detail_bytes,encode_ms,raw_fnv64,oracle_match
dark-noack,global,3,baseline,measure-06,measure,independent,2,136996,134321,6.98222,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-07,measure,independent,2,136996,134321,7.38704,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-08,measure,independent,2,136996,134321,7.07301,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-09,measure,independent,2,136996,134321,6.96236,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-10,measure,independent,2,136996,134321,7.25971,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-11,measure,independent,2,136996,134321,7.02902,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-12,measure,independent,2,136996,134321,7.27402,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-13,measure,independent,2,136996,134321,7.34757,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-14,measure,independent,2,136996,134321,6.44844,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-15,measure,independent,2,136996,134321,6.87217,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-16,measure,independent,2,136996,134321,7.06317,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-17,measure,independent,2,136996,134321,6.61570,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-18,measure,independent,2,136996,134321,6.65192,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-19,measure,independent,2,136996,134321,6.69528,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-20,measure,independent,2,136996,134321,6.73596,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-21,measure,independent,2,136996,134321,6.62073,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-22,measure,independent,2,136996,134321,6.92407,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-23,measure,independent,2,136996,134321,6.73505,e83afd1ce36ce231,1
dark-noack,global,3,baseline,measure-24,measure,independent,2,136996,134321,6.99949,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,control,anchor,independent,2,138065,135390,7.97237,034c0f430ec2a48c,1
dark-noack,regional,0,baseline,control,no-ack,independent,2,136996,134321,6.97780,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,control,ack-pair,independent,2,136996,134321,6.93461,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,control,forgot-ref,independent,2,136996,134321,7.04539,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,control,anchor-id8,independent,2,136996,134321,7.50858,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,control,post-reset,independent,2,136996,134321,7.05111,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-01,measure,independent,2,136996,134321,7.04982,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-02,measure,independent,2,136996,134321,6.84837,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-03,measure,independent,2,136996,134321,7.18322,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-04,measure,independent,2,136996,134321,6.74269,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-05,measure,independent,2,136996,134321,7.46916,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-06,measure,independent,2,136996,134321,7.08455,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-07,measure,independent,2,136996,134321,6.91668,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-08,measure,independent,2,136996,134321,6.79634,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-09,measure,independent,2,136996,134321,7.24608,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-10,measure,independent,2,136996,134321,6.92597,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-11,measure,independent,2,136996,134321,7.19399,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-12,measure,independent,2,136996,134321,6.70359,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-13,measure,independent,2,136996,134321,6.65040,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-14,measure,independent,2,136996,134321,7.43654,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-15,measure,independent,2,136996,134321,6.98519,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-16,measure,independent,2,136996,134321,7.06993,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-17,measure,independent,2,136996,134321,7.03650,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-18,measure,independent,2,136996,134321,6.91556,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-19,measure,independent,2,136996,134321,6.55166,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-20,measure,independent,2,136996,134321,7.16614,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-21,measure,independent,2,136996,134321,6.87523,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-22,measure,independent,2,136996,134321,7.32529,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-23,measure,independent,2,136996,134321,8.92446,e83afd1ce36ce231,1
dark-noack,regional,0,baseline,measure-24,measure,independent,2,136996,134321,7.41260,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,control,anchor,row-v3,3,113209,110534,9.12894,034c0f430ec2a48c,1
dark-noack,regional,1,candidate,control,no-ack,row-v3,3,112399,109724,8.64850,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,control,ack-pair,row-v3,3,112399,109724,8.12436,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,control,forgot-ref,row-v3,3,112399,109724,8.17815,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,control,anchor-id8,row-v3,3,112399,109724,8.02636,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,control,post-reset,row-v3,3,112399,109724,7.99841,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-01,measure,row-v3,3,112399,109724,7.90620,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-02,measure,row-v3,3,112399,109724,8.32489,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-03,measure,row-v3,3,112399,109724,8.09605,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-04,measure,row-v3,3,112399,109724,8.22072,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-05,measure,row-v3,3,112399,109724,8.01516,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-06,measure,row-v3,3,112399,109724,8.15049,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-07,measure,row-v3,3,112399,109724,7.92394,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-08,measure,row-v3,3,112399,109724,7.93757,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-09,measure,row-v3,3,112399,109724,8.61759,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-10,measure,row-v3,3,112399,109724,8.55047,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-11,measure,row-v3,3,112399,109724,7.81322,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-12,measure,row-v3,3,112399,109724,8.21927,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-13,measure,row-v3,3,112399,109724,7.95248,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-14,measure,row-v3,3,112399,109724,7.95761,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-15,measure,row-v3,3,112399,109724,8.20885,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-16,measure,row-v3,3,112399,109724,8.55923,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-17,measure,row-v3,3,112399,109724,7.99707,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-18,measure,row-v3,3,112399,109724,8.40121,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-19,measure,row-v3,3,112399,109724,8.50598,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-20,measure,row-v3,3,112399,109724,8.19826,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-21,measure,row-v3,3,112399,109724,7.88725,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-22,measure,row-v3,3,112399,109724,8.05523,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-23,measure,row-v3,3,112399,109724,7.98535,e83afd1ce36ce231,1
dark-noack,regional,1,candidate,measure-24,measure,row-v3,3,112399,109724,8.03378,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,control,anchor,row-v3,3,113209,110534,10.01120,034c0f430ec2a48c,1
dark-noack,regional,2,candidate,control,no-ack,row-v3,3,112399,109724,9.32301,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,control,ack-pair,row-v3,3,112399,109724,9.38506,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,control,forgot-ref,row-v3,3,112399,109724,8.64715,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,control,anchor-id8,row-v3,3,112399,109724,8.76824,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,control,post-reset,row-v3,3,112399,109724,8.47651,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-01,measure,row-v3,3,112399,109724,8.38719,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-02,measure,row-v3,3,112399,109724,8.52676,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-03,measure,row-v3,3,112399,109724,8.53189,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-04,measure,row-v3,3,112399,109724,8.49992,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-05,measure,row-v3,3,112399,109724,9.89398,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-06,measure,row-v3,3,112399,109724,9.07302,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-07,measure,row-v3,3,112399,109724,10.67814,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-08,measure,row-v3,3,112399,109724,9.78405,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-09,measure,row-v3,3,112399,109724,10.82612,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-10,measure,row-v3,3,112399,109724,9.66134,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-11,measure,row-v3,3,112399,109724,9.47634,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-12,measure,row-v3,3,112399,109724,9.02656,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-13,measure,row-v3,3,112399,109724,9.41171,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-14,measure,row-v3,3,112399,109724,9.46706,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-15,measure,row-v3,3,112399,109724,9.98292,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-16,measure,row-v3,3,112399,109724,9.21279,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-17,measure,row-v3,3,112399,109724,8.81200,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-18,measure,row-v3,3,112399,109724,8.67386,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-19,measure,row-v3,3,112399,109724,9.81228,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-20,measure,row-v3,3,112399,109724,9.25769,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-21,measure,row-v3,3,112399,109724,9.31250,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-22,measure,row-v3,3,112399,109724,9.41036,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-23,measure,row-v3,3,112399,109724,9.53719,e83afd1ce36ce231,1
dark-noack,regional,2,candidate,measure-24,measure,row-v3,3,112399,109724,8.78624,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,control,anchor,independent,2,138065,135390,7.69911,034c0f430ec2a48c,1
dark-noack,regional,3,baseline,control,no-ack,independent,2,136996,134321,7.38824,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,control,ack-pair,independent,2,136996,134321,6.48266,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,control,forgot-ref,independent,2,136996,134321,6.48877,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,control,anchor-id8,independent,2,136996,134321,6.89206,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,control,post-reset,independent,2,136996,134321,6.65441,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-01,measure,independent,2,136996,134321,7.66659,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-02,measure,independent,2,136996,134321,7.15062,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-03,measure,independent,2,136996,134321,6.71204,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-04,measure,independent,2,136996,134321,6.85901,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-05,measure,independent,2,136996,134321,6.92905,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-06,measure,independent,2,136996,134321,6.60169,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-07,measure,independent,2,136996,134321,6.53743,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-08,measure,independent,2,136996,134321,7.05907,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-09,measure,independent,2,136996,134321,6.71761,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-10,measure,independent,2,136996,134321,6.64796,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-11,measure,independent,2,136996,134321,6.69313,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-12,measure,independent,2,136996,134321,6.51502,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-13,measure,independent,2,136996,134321,6.48530,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-14,measure,independent,2,136996,134321,6.61196,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-15,measure,independent,2,136996,134321,7.22018,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-16,measure,independent,2,136996,134321,6.58815,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-17,measure,independent,2,136996,134321,6.64098,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-18,measure,independent,2,136996,134321,6.71302,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-19,measure,independent,2,136996,134321,6.70447,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-20,measure,independent,2,136996,134321,7.06712,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-21,measure,independent,2,136996,134321,7.44693,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-22,measure,independent,2,136996,134321,7.00804,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-23,measure,independent,2,136996,134321,6.61275,e83afd1ce36ce231,1
dark-noack,regional,3,baseline,measure-24,measure,independent,2,136996,134321,6.66794,e83afd1ce36ce231,1
